show_type;genre;running_minutes;source_language;pelicula_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;Musical;49;Tagalog;333;false;6.12;18/04/2009;16:13:13;Maquillaje
TV;Musical;49;Tagalog;333;true;0.10;02/11/2020;01:49:04;Maquillaje Sonido
TV;Musical;48;Tagalog;333;false;6.3;05/06/2016;04:02:14;Maquillaje Sonido
TV;Musical;49;Tagalog;333;false;4.5;29/01/2005;03:55:45;Maquillaje
TV;Musical;47;Tagalog;333;false;2.6;25/11/2009;10:13:52;Optico
TV;Musical;48;Tagalog;333;false;7.8;15/01/2009;23:29:03;Optico Sonido
TV;Musical;46;Tagalog;333;true;5.11;06/05/2010;10:47:37;Maquillaje
TV;Musical;47;Tagalog;333;true;4.9;15/01/1999;19:38:40;Maquillaje
TV;Musical;47;Tagalog;333;true;2.9;16/09/2013;15:04:17;Maquillaje Optico Sonido
TV;Musical;48;Tagalog;333;false;7.12;11/08/2001;02:20:01;Maquillaje Optico Sonido
TV;Musical;48;Tagalog;333;false;2.6;28/01/2000;03:43:20;Optico
TV;Musical;48;Tagalog;333;true;4.11;25/05/2019;21:45:58;Maquillaje Optico Sonido
TV;Musical;48;Tagalog;204;false;2.8;27/12/2007;12:47:39;Maquillaje Sonido
TV;Musical;49;Tagalog;204;true;4.5;11/08/2012;17:36:09;Maquillaje Optico Sonido
TV;Musical;51;Tagalog;204;true;5.12;30/05/2008;11:41:37;Maquillaje Optico Sonido
TV;Musical;46;Tagalog;204;true;2.5;23/03/2016;11:18:31;Maquillaje Optico Sonido
TV;Musical;46;Tagalog;204;false;5.8;18/05/2020;09:39:38;Maquillaje Sonido
TV;Musical;49;Tagalog;204;true;1.6;21/11/1999;05:01:36;Maquillaje Optico Sonido
TV;Musical;49;Tagalog;204;false;9.5;12/11/2012;16:24:11;Optico
TV;Musical;49;Tagalog;204;false;7.5;09/12/2020;21:40:48;Maquillaje Sonido
TV;Musical;49;Tagalog;204;false;0.11;27/03/2014;19:08:10;Maquillaje
TV;Musical;50;Tagalog;204;false;2.7;14/11/2009;02:32:19;Sonido
TV;Musical;49;Tagalog;204;true;2.9;11/07/2020;03:26:39;Maquillaje Sonido
MOVIE;Horror;96;English;204;false;7.5;30/09/2019;07:40:50;Optico Sonido
TV;Musical;41;Spanish;204;true;3.11;23/07/2022;16:17:54;Maquillaje Sonido
TV;Musical;46;Arabic;204;true;6.12;06/04/2007;08:07:02;Maquillaje Optico Sonido
TV;Musical;48;Arabic;204;true;3.11;21/04/2016;19:06:17;Optico Sonido
MOVIE;Comedy;112;Arabic;204;false;7.7;14/06/2008;21:04:28;Maquillaje
MOVIE;Horror;92;Malay;204;true;0.12;01/05/2001;22:07:20;Maquillaje Optico Sonido
MOVIE;Comedy;114;Arabic;204;false;1.3;28/10/2006;02:43:20;Optico
MOVIE;Comedy;113;Arabic;204;false;8.11;30/11/2013;15:31:19;Sonido
MOVIE;Musical;112;Arabic;204;true;7.9;01/01/2009;17:14:07;Optico Sonido
MOVIE;Crime and Mystery;95;Arabic;204;false;3.4;26/06/2010;12:51:03;Maquillaje Optico Sonido
MOVIE;Musical;120;Arabic;204;false;9.6;28/07/2021;05:32:32;Optico
MOVIE;Action and Adventure;96;English;204;false;2.10;19/05/2019;12:43:43;Maquillaje Optico Sonido
TV;Comedy;30;English;204;false;3.4;30/11/2011;17:34:24;Maquillaje Optico Sonido
TV;Comedy;36;English;204;true;1.5;13/09/2011;11:48:51;Maquillaje Optico
TV;Comedy;46;English;204;true;9.3;16/05/1999;16:40:53;Maquillaje Sonido
TV;Comedy;43;English;301;false;3.8;25/10/2002;03:05:54;Optico
MOVIE;Comedy;85;English;301;true;5.6;26/02/2012;22:29:30;Maquillaje Sonido
MOVIE;Action and Adventure;96;English;301;false;8.5;13/07/2005;00:30:50;Maquillaje
TV;Musical;41;English;301;true;1.4;22/03/2018;19:19:40;Maquillaje
TV;Musical;43;English;301;true;0.4;19/08/2005;15:15:16;Maquillaje Optico Sonido
TV;Musical;42;English;301;true;8.10;09/09/2009;17:34:51;Optico Sonido
MOVIE;Comedy;91;English;301;true;7.10;20/11/2017;07:15:16;Maquillaje Optico Sonido
TV;Musical;42;English;301;false;2.12;12/04/2014;12:50:11;Optico
TV;Musical;50;Arabic;301;true;7.6;08/01/2014;19:01:01;Maquillaje
TV;Musical;45;Arabic;301;true;7.3;09/06/2016;19:31:26;Maquillaje
MOVIE;Comedy;102;Arabic;301;true;7.0;17/07/1999;18:30:49;Sonido
MOVIE;Others;86;Arabic;301;true;1.7;03/05/2015;02:08:37;Optico Sonido
MOVIE;Romance;100;Arabic;301;false;8.3;25/01/2015;21:08:47;Maquillaje
MOVIE;Musical;75;Arabic;301;true;9.7;03/08/2006;14:46:44;Sonido
MOVIE;Comedy;119;Arabic;301;true;6.12;16/01/2006;07:06:48;Maquillaje Sonido
MOVIE;Comedy;96;Arabic;301;true;7.8;18/05/2019;20:20:22;Sonido
MOVIE;Comedy;87;English;301;false;4.3;08/07/2008;02:55:04;Maquillaje Sonido
MOVIE;Comedy;118;Arabic;301;true;5.12;17/10/2007;07:19:20;Maquillaje
TV;Action and Adventure;54;Arabic;301;true;3.19;07/01/2015;13:34:33;Sonido
TV;Action and Adventure;44;Arabic;301;true;3.22;24/10/2022;05:31:32;Sonido
MOVIE;Musical;100;Arabic;301;false;6.7;24/01/2002;07:08:25;Optico
TV;Musical;42;Arabic;301;true;5.4;25/12/2018;04:24:54;Sonido
MOVIE;Comedy;106;Arabic;301;false;8.24;02/07/2014;16:34:26;Optico
MOVIE;Romance;115;Arabic;301;true;8.28;17/02/2014;19:09:49;Optico Sonido
MOVIE;Comedy;107;Arabic;301;true;5.11;21/01/2011;18:58:22;Maquillaje Sonido
MOVIE;Action and Adventure;96;Arabic;301;true;4.3;20/08/2009;03:55:35;Maquillaje Sonido
MOVIE;Action and Adventure;106;English;301;false;3.9;15/05/2016;22:26:26;Maquillaje Sonido
MOVIE;Comedy;86;Malay;301;false;9.6;04/01/2018;04:54:15;Maquillaje Sonido
MOVIE;Romance;87;Malay;301;false;3.10;22/09/2018;09:03:26;Maquillaje Optico
MOVIE;Comedy;102;Arabic;301;true;0.4;19/09/2014;02:08:52;Optico
MOVIE;Sci-Fi;89;Arabic;301;false;3.11;09/11/2019;19:53:49;Optico Sonido
MOVIE;Horror;85;English;301;false;2.7;24/11/2012;14:46:19;Maquillaje Optico
TV;Musical;43;English;301;true;4.6;14/04/2014;16:47:11;Maquillaje Optico
TV;Musical;47;English;301;true;2.12;27/03/2016;12:43:05;Optico
TV;Musical;45;English;301;true;0.7;09/09/2016;15:11:59;Maquillaje Sonido
TV;Musical;45;English;301;true;2.9;10/09/2007;02:40:09;Optico
TV;Musical;45;English;301;false;3.7;07/01/2000;21:36:14;Sonido
MOVIE;Comedy;111;Arabic;301;true;0.11;14/02/2016;23:47:52;Optico Sonido
MOVIE;Musical;114;Arabic;301;true;9.1;07/09/2011;06:52:12;Optico
MOVIE;Action and Adventure;112;Arabic;301;true;9.2;01/03/2020;07:48:34;Maquillaje Optico Sonido
MOVIE;Action and Adventure;100;Chinese;301;true;9.7;07/03/2009;13:08:25;Maquillaje Sonido
MOVIE;Musical;120;Arabic;301;true;3.9;12/04/2004;10:52:24;Maquillaje Sonido
MOVIE;Romance;114;Arabic;301;false;4.6;30/12/2016;23:16:37;Optico
TV;Musical;48;Arabic;301;false;4.7;13/08/2011;22:29:31;Maquillaje Sonido
TV;Musical;46;Arabic;204;false;7.8;06/01/2003;07:14:35;Optico
TV;Musical;49;Arabic;204;false;9.3;30/09/2014;16:48:05;Maquillaje Optico Sonido
TV;Musical;46;Tagalog;204;true;5.4;29/03/2000;23:10:22;Optico
TV;Musical;49;Tagalog;204;false;2.3;25/01/2013;22:41:59;Sonido
TV;Musical;46;Tagalog;204;true;3.4;14/10/2009;19:04:12;Sonido
TV;Musical;46;Tagalog;204;true;8.7;23/05/2012;22:59:33;Optico
TV;Musical;48;Tagalog;204;false;4.10;22/07/2001;11:49:01;Optico
TV;Musical;47;Tagalog;204;true;0.12;07/07/2012;07:49:46;Maquillaje Optico Sonido
TV;Musical;47;Tagalog;204;false;1.4;12/09/2021;01:55:51;Optico
MOVIE;Musical;87;Arabic;204;false;6.7;24/09/2004;22:52:54;Maquillaje Sonido
MOVIE;Action and Adventure;120;Arabic;204;true;5.10;04/03/2005;20:12:18;Maquillaje Optico
MOVIE;Comedy;88;Arabic;204;true;0.6;05/07/2019;09:44:26;Optico
MOVIE;Comedy;106;Arabic;204;false;5.3;04/02/2004;14:04:19;Maquillaje Sonido
MOVIE;Musical;151;Arabic;204;false;4.9;23/04/2007;07:03:36;Maquillaje Optico
TV;Musical;63;Korean;204;true;9.8;16/07/2021;02:06:40;Maquillaje Optico
TV;Musical;62;Korean;204;true;7.11;27/12/2020;05:25:20;Maquillaje
TV;Musical;63;Korean;204;true;9.7;30/09/2022;23:18:08;Maquillaje Optico Sonido
TV;Musical;66;Korean;204;false;8.9;09/05/2017;19:00:53;Sonido
TV;Musical;64;Korean;204;true;5.11;23/12/2018;20:10:07;Maquillaje Sonido
TV;Musical;63;Korean;204;true;3.7;28/05/2017;20:21:53;Maquillaje
TV;Musical;62;Korean;204;false;9.19;24/11/2012;14:42:58;Maquillaje
TV;Musical;62;Korean;204;true;9.22;28/09/2004;06:20:17;Maquillaje Optico
MOVIE;Action and Adventure;116;English;204;true;0.7;03/03/2007;04:27:35;Optico Sonido
TV;Musical;63;Korean;204;false;5.8;17/10/2004;02:56:03;Optico
TV;Musical;63;Korean;204;false;0.3;10/11/2013;15:55:25;Optico Sonido
TV;Musical;62;Korean;204;false;3.3;04/08/2019;13:28:09;Sonido
TV;Musical;62;Korean;204;true;7.4;29/03/2022;14:35:36;Maquillaje Sonido
TV;Musical;65;Korean;251;false;4.19;25/12/2015;04:57:57;Optico Sonido
TV;Musical;59;Korean;251;true;4.22;05/02/2020;20:25:26;Maquillaje Optico
TV;Others;45;Chinese;340;false;2.3;01/04/2012;11:51:57;Maquillaje Optico
TV;Others;45;Chinese;340;false;0.4;05/04/2015;18:29:57;Maquillaje Optico Sonido
TV;Others;45;Spanish;289;false;3.8;18/02/2018;12:50:29;Maquillaje Optico
TV;Comedy;42;Spanish;324;true;8.10;08/01/2001;12:38:39;Optico Sonido
TV;Musical;45;Spanish;323;true;3.3;10/08/2008;07:39:39;Maquillaje Optico Sonido
TV;Musical;42;Spanish;323;true;0.8;22/06/2006;14:38:38;Maquillaje Optico
TV;Musical;44;Spanish;323;false;9.5;04/06/2022;05:56:50;Maquillaje Optico Sonido
TV;Musical;43;Spanish;323;false;3.9;24/07/2004;01:48:50;Maquillaje Sonido
TV;Musical;37;Spanish;323;false;0.12;10/10/2013;22:30:42;Optico
TV;Musical;38;Spanish;323;true;9.10;07/06/2001;07:15:52;Sonido
TV;Musical;43;Spanish;323;true;8.10;19/02/2018;16:05:36;Maquillaje Sonido
TV;Musical;46;Spanish;323;false;2.3;30/11/2012;07:29:53;Optico Sonido
TV;Musical;40;Spanish;323;true;1.12;23/09/2017;09:19:03;Sonido
TV;Musical;47;Spanish;323;true;9.6;20/04/2018;11:14:30;Maquillaje
TV;Musical;48;Spanish;323;true;2.6;16/10/2016;01:34:26;Maquillaje Optico Sonido
MOVIE;Musical;121;Spanish;323;false;3.4;27/06/2015;15:50:06;Maquillaje
MOVIE;Musical;96;Spanish;323;false;8.10;03/10/2015;11:45:31;Maquillaje Sonido
MOVIE;Comedy;82;Indonesian;323;false;1.3;13/03/2007;18:57:42;Sonido
MOVIE;Horror;89;Indonesian;323;false;5.11;23/08/2009;19:26:51;Sonido
MOVIE;Horror;89;Thai;323;false;3.9;25/01/2007;03:04:27;Optico
MOVIE;Romance;70;Korean;323;false;1.8;25/05/2018;02:15:40;Maquillaje Sonido
MOVIE;Romance;69;Korean;323;false;9.10;12/05/2021;04:55:40;Maquillaje Optico Sonido
MOVIE;Romance;67;Korean;323;true;4.48;09/05/2009;02:58:05;Maquillaje
MOVIE;Romance;66;Korean;323;false;4.56;10/09/2019;17:38:56;Optico Sonido
MOVIE;Romance;81;Korean;323;true;1.4;25/08/2001;06:28:41;Maquillaje Optico Sonido
MOVIE;Romance;105;Korean;323;false;7.6;25/12/2014;21:19:22;Sonido
MOVIE;Romance;81;Korean;323;false;6.6;31/10/2004;04:56:48;Maquillaje Optico Sonido
MOVIE;Romance;69;Korean;323;false;5.11;30/03/2015;11:54:58;Maquillaje Sonido
MOVIE;Action and Adventure;126;Korean;323;true;6.11;23/04/2021;15:27:29;Maquillaje Sonido
TV;Romance;28;Tagalog;323;false;8.5;22/03/1999;19:01:21;Maquillaje Optico Sonido
TV;Comedy;21;English;323;false;7.4;15/07/2005;18:25:41;Sonido
TV;Comedy;21;English;323;true;3.12;31/05/2007;01:52:26;Optico
TV;Comedy;21;English;323;true;8.5;23/11/2002;08:51:56;Maquillaje
TV;Comedy;21;English;323;true;2.9;04/03/2017;05:10:05;Optico
TV;Comedy;21;English;266;true;5.0;27/11/2005;00:32:24;Optico Sonido
TV;Comedy;21;English;266;false;5.2;03/08/2018;10:30:40;Optico
TV;Comedy;21;English;266;false;5.9;03/06/2009;11:04:29;Sonido
TV;Comedy;21;English;266;true;8.6;06/10/2020;21:19:20;Maquillaje Optico Sonido
TV;Comedy;21;English;266;false;0.7;16/05/2001;07:28:55;Maquillaje Optico Sonido
TV;Comedy;21;English;266;false;1.9;24/01/2021;02:42:30;Optico
TV;Comedy;21;English;266;false;8.7;05/08/2001;09:13:34;Maquillaje Sonido
TV;Comedy;21;English;266;true;6.11;12/09/2004;20:17:40;Optico
TV;Comedy;20;English;266;false;6.12;26/01/2010;00:05:27;Optico
TV;Documentary and Biography;59;English;265;false;3.6;05/02/2017;00:04:48;Optico
TV;Musical;41;Spanish;338;false;9.5;08/06/2006;13:06:07;Optico Sonido
TV;Musical;42;Spanish;338;true;6.10;31/12/2010;00:16:56;Sonido
TV;Musical;43;Spanish;338;false;3.3;30/07/2014;09:45:45;Optico
TV;Musical;42;Spanish;338;true;6.8;26/12/2010;09:53:23;Maquillaje Optico
TV;Musical;42;Spanish;338;true;2.6;08/02/2005;21:09:48;Maquillaje Optico Sonido
TV;Musical;44;Spanish;338;true;3.4;25/01/2014;09:17:38;Maquillaje Optico
TV;Musical;40;Spanish;338;false;1.12;26/06/2016;10:56:37;Maquillaje
TV;Musical;43;Spanish;338;true;6.7;19/04/2015;11:52:08;Maquillaje Optico Sonido
TV;Musical;42;Spanish;338;false;1.4;26/06/2009;00:15:54;Maquillaje Sonido
TV;Musical;38;Spanish;338;true;7.12;14/07/2008;17:24:23;Sonido
TV;Musical;35;Spanish;338;false;6.7;14/03/2020;00:57:10;Maquillaje Optico
TV;Musical;36;Spanish;338;false;1.11;24/08/2000;07:21:57;Maquillaje Optico
TV;Musical;38;Spanish;338;false;9.10;20/12/1999;03:25:35;Optico
TV;Musical;42;Spanish;338;true;9.12;02/10/2011;22:48:45;Maquillaje Optico Sonido
TV;Musical;42;Spanish;338;false;2.5;28/01/2006;15:55:42;Maquillaje
TV;Musical;46;Spanish;358;false;3.11;08/12/2012;04:34:57;Maquillaje Optico Sonido
TV;Musical;49;Spanish;358;true;7.12;23/02/2007;04:34:16;Maquillaje Sonido
TV;Musical;46;Spanish;358;true;4.7;22/02/2015;08:43:44;Optico Sonido
TV;Musical;47;Spanish;358;false;3.6;13/11/2012;04:48:34;Sonido
TV;Musical;46;Spanish;358;true;1.5;10/10/2008;10:24:18;Optico
TV;Musical;47;Spanish;358;false;6.11;20/09/2005;03:27:59;Maquillaje
TV;Musical;47;Spanish;358;false;9.5;27/10/2012;21:58:46;Maquillaje Sonido
TV;Musical;47;Spanish;358;true;0.10;27/03/2008;08:54:30;Optico
TV;Musical;43;Spanish;358;true;9.8;12/09/2006;13:59:41;Maquillaje
TV;Musical;44;Spanish;358;true;6.12;21/12/2002;03:14:53;Maquillaje Optico Sonido
TV;Musical;43;Spanish;358;true;1.5;27/10/2009;06:13:49;Optico Sonido
TV;Musical;45;Spanish;358;false;5.7;08/12/2000;07:17:55;Maquillaje Optico Sonido
TV;Musical;44;Spanish;358;false;2.4;20/02/2003;01:47:59;Optico
TV;Musical;50;Spanish;358;false;4.9;24/05/2017;10:07:49;Maquillaje Optico
TV;Musical;52;Spanish;358;false;8.2;29/10/2018;04:45:31;Sonido
MOVIE;Romance;102;Spanish;358;true;8.2;24/09/2019;11:30:51;Optico
MOVIE;Romance;98;Spanish;358;false;1.8;21/01/2006;13:21:53;Sonido
MOVIE;Horror;79;Spanish;358;true;9.3;16/02/2018;14:02:21;Sonido
MOVIE;Horror;116;Spanish;358;false;5.4;22/10/2020;06:39:29;Optico Sonido
MOVIE;Horror;92;Spanish;358;true;2.10;20/01/2014;14:59:41;Maquillaje
MOVIE;Horror;76;Spanish;358;true;6.10;23/12/2018;10:49:19;Maquillaje Sonido
MOVIE;Documentary and Biography;98;Spanish;358;false;2.7;06/03/2008;09:47:35;Optico Sonido
TV;Musical;42;Spanish;358;false;5.8;11/03/2002;09:10:28;Maquillaje Optico
TV;Musical;53;Spanish;358;true;1.7;11/03/2002;18:11:01;Optico
TV;Musical;50;Spanish;338;false;5.3;14/07/2008;20:53:11;Maquillaje
TV;Musical;53;Spanish;338;true;9.12;31/07/2006;00:01:53;Optico Sonido
TV;Musical;45;Spanish;338;true;1.3;23/12/2013;05:55:33;Optico
TV;Musical;41;Spanish;338;true;9.11;28/02/2000;20:14:06;Maquillaje Optico
MOVIE;Action and Adventure;106;Spanish;338;false;5.11;08/04/2003;21:55:56;Maquillaje Optico Sonido
MOVIE;Action and Adventure;95;Spanish;338;true;8.11;30/10/2004;22:20:06;Optico
TV;Musical;51;Spanish;338;false;6.6;14/11/2003;20:07:47;Maquillaje Optico
TV;Musical;47;Spanish;338;false;9.11;02/09/2019;09:23:18;Sonido
TV;Musical;48;Spanish;338;true;8.6;06/10/2007;02:59:57;Maquillaje Optico
TV;Musical;47;Spanish;338;true;6.12;21/02/2007;05:42:23;Sonido
TV;Musical;50;Spanish;338;false;8.21;05/12/2001;20:40:28;Optico Sonido
TV;Musical;48;Spanish;338;false;8.24;24/06/2000;22:25:03;Optico
TV;Musical;48;Spanish;338;true;9.12;16/11/2015;03:02:39;Maquillaje Sonido
TV;Musical;46;Spanish;338;true;0.9;31/10/2021;09:52:57;Optico
TV;Musical;48;Spanish;338;true;1.4;03/02/2018;04:52:17;Maquillaje
TV;Musical;45;Spanish;338;false;4.9;30/05/2018;23:14:49;Maquillaje Optico Sonido
MOVIE;Sci-Fi;112;Spanish;338;true;9.8;23/01/2002;13:01:54;Optico
MOVIE;Horror;91;Spanish;338;false;2.3;31/01/2010;05:29:08;Optico
MOVIE;Musical;134;Spanish;338;true;4.10;11/08/2010;13:49:00;Optico Sonido
MOVIE;Comedy;110;Burmese;338;true;6.8;24/02/2021;13:41:42;Maquillaje Optico Sonido
MOVIE;Musical;93;Burmese;338;true;9.7;18/11/2010;18:48:03;Sonido
TV;Musical;23;Afrikaans;338;true;4.12;06/10/2008;21:49:53;Optico
TV;Musical;23;Afrikaans;338;false;1.8;09/01/2012;18:42:46;Maquillaje Sonido
TV;Musical;23;Afrikaans;338;true;1.8;20/05/2019;15:42:20;Optico
TV;Musical;23;Afrikaans;338;false;7.12;25/09/2000;11:02:23;Optico Sonido
TV;Musical;23;Afrikaans;338;false;0.11;10/02/2019;02:41:04;Maquillaje
TV;Musical;23;Afrikaans;338;false;5.6;19/05/2008;12:27:55;Maquillaje Optico Sonido
MOVIE;Action and Adventure;96;Arabic;338;true;7.7;09/12/2013;03:00:13;Sonido
MOVIE;Musical;108;Arabic;338;true;1.10;03/04/2010;18:12:05;Optico Sonido
TV;Documentary and Biography;50;English;338;true;7.11;15/02/2022;11:38:06;Optico
TV;Musical;20;Afrikaans;338;false;9.12;18/07/2011;14:49:14;Maquillaje Sonido
TV;Musical;21;Afrikaans;338;false;5.11;15/11/2018;06:55:30;Maquillaje Optico
TV;Musical;28;Afrikaans;338;false;8.4;01/01/2017;21:36:35;Optico
TV;Musical;28;Afrikaans;338;false;0.12;26/10/2011;14:49:39;Sonido
MOVIE;Musical;95;English;338;true;5.4;20/06/2001;08:22:51;Maquillaje Sonido
TV;Reality;43;English;338;false;0.7;22/10/2018;23:05:54;Sonido
TV;Reality;43;English;338;false;2.12;13/09/2005;04:47:16;Sonido
MOVIE;Romance;97;Vie4ese;338;false;0.8;15/03/1999;23:08:11;Maquillaje
TV;Musical;42;Arabic;338;true;6.3;04/01/2006;13:58:05;Sonido
TV;Musical;41;Arabic;338;false;2.8;21/11/2009;03:54:14;Optico
TV;Musical;43;Arabic;338;false;0.12;05/01/2020;06:50:59;Maquillaje
TV;Musical;42;Arabic;338;false;1.6;24/12/2013;11:07:21;Optico
TV;Musical;42;Arabic;338;false;3.9;05/01/2012;03:50:42;Optico
TV;Musical;42;Arabic;338;true;5.8;26/04/2002;11:40:39;Maquillaje Optico Sonido
TV;Musical;43;Arabic;338;false;1.4;03/03/2022;04:16:08;Maquillaje Optico
TV;Comedy;31;Arabic;338;false;7.7;23/08/2020;02:34:57;Optico
TV;Comedy;31;Arabic;338;true;9.4;24/08/2015;01:20:30;Maquillaje Optico
TV;Musical;46;Arabic;338;true;1.3;02/05/2013;19:03:57;Maquillaje
TV;Musical;44;Arabic;338;true;8.9;06/06/2002;01:31:13;Maquillaje Sonido
TV;Musical;37;Arabic;314;true;5.17;17/10/2014;04:42:35;Sonido
TV;Comedy;45;Arabic;368;false;5.21;12/08/2006;12:00:07;Maquillaje
TV;Comedy;38;Arabic;368;true;9.3;25/10/2001;10:19:24;Maquillaje Optico Sonido
TV;Musical;30;Arabic;362;true;7.3;12/02/2022;02:56:10;Optico Sonido
TV;Musical;33;Tagalog;362;false;9.11;23/06/2012;16:32:11;Sonido
TV;Romance;27;Tagalog;273;false;8.11;21/01/2013;15:56:38;Maquillaje
MOVIE;Musical;94;Chinese;273;false;9.12;01/12/2017;04:52:37;Maquillaje Optico Sonido
TV;Reality;39;English;273;false;3.8;04/02/2019;02:08:54;Maquillaje
TV;Reality;39;English;273;true;6.6;01/12/2017;19:41:03;Maquillaje Optico
TV;Reality;39;English;348;true;3.9;06/08/2001;02:15:52;Maquillaje Optico Sonido
TV;Reality;39;English;348;false;8.7;13/04/2011;23:34:31;Maquillaje Sonido
TV;Reality;38;English;348;false;7.6;28/03/2020;05:12:50;Optico Sonido
TV;Reality;39;English;348;true;6.8;05/10/2011;01:31:33;Optico
TV;Reality;40;English;348;false;1.6;20/01/2007;03:04:12;Optico
TV;Reality;40;English;348;true;0.3;06/04/2014;13:56:58;Sonido
TV;Reality;39;English;348;true;7.12;24/12/2015;10:03:51;Maquillaje Sonido
TV;Reality;36;English;348;false;5.8;24/11/1999;10:55:28;Maquillaje Optico Sonido
TV;Reality;39;English;348;true;7.4;12/04/2001;20:40:00;Maquillaje Sonido
TV;Reality;39;English;348;false;9.4;06/12/2008;01:19:15;Maquillaje Sonido
TV;Reality;39;English;348;true;7.3;21/04/2003;17:49:35;Maquillaje
TV;Reality;38;English;348;true;3.12;15/01/2017;00:34:19;Maquillaje Optico Sonido
TV;Reality;37;English;348;false;1.12;27/02/2004;12:49:22;Optico
TV;Reality;39;English;348;true;8.4;09/06/2016;19:48:04;Maquillaje Sonido
TV;Reality;38;English;348;true;2.9;25/08/2012;08:31:10;Maquillaje
TV;Reality;38;English;348;false;9.9;10/09/2006;15:13:40;Maquillaje Optico Sonido
TV;Reality;38;English;348;true;0.7;18/09/2019;08:47:49;Optico Sonido
TV;Reality;38;English;348;true;9.6;30/01/2012;12:37:57;Optico
TV;Reality;38;English;348;false;7.6;22/04/2014;11:27:16;Sonido
TV;Reality;39;English;348;false;0.10;16/11/2022;01:00:20;Maquillaje
TV;Reality;38;English;348;true;7.8;03/10/2011;17:27:53;Maquillaje Optico Sonido
TV;Reality;40;English;348;true;4.7;29/09/2014;13:06:59;Optico
TV;Reality;37;English;348;false;5.11;22/11/2015;21:23:45;Sonido
TV;Reality;39;English;348;true;7.9;13/01/2014;06:32:13;Optico Sonido
TV;Reality;36;English;348;true;9.12;18/08/2004;14:37:58;Optico Sonido
TV;Reality;39;English;348;false;4.5;03/02/2021;18:27:55;Sonido
TV;Reality;38;English;348;true;5.9;18/07/2010;00:23:19;Maquillaje Sonido
TV;Reality;38;English;348;true;3.4;19/10/2000;23:47:39;Optico Sonido
TV;Reality;38;English;348;true;1.8;01/11/2016;15:29:00;Sonido
TV;Reality;38;English;348;true;3.10;12/09/2011;15:51:02;Optico Sonido
TV;Reality;38;English;348;false;0.7;27/04/2001;10:02:03;Maquillaje Optico
TV;Reality;38;English;348;true;7.4;11/12/2019;14:23:45;Maquillaje
TV;Reality;37;English;348;true;3.8;28/05/2012;12:50:21;Maquillaje
TV;Reality;38;English;348;false;9.9;28/12/2014;05:10:16;Optico Sonido
TV;Reality;37;English;348;false;0.12;31/07/2020;06:22:24;Maquillaje Optico
TV;Reality;38;English;348;true;3.11;27/05/2010;00:48:16;Sonido
TV;Reality;39;English;348;false;4.11;25/09/2004;22:41:27;Maquillaje Sonido
TV;Reality;38;English;348;false;6.6;05/04/2019;03:29:15;Maquillaje Optico Sonido
TV;Reality;37;English;348;false;4.5;10/01/2007;20:12:13;Maquillaje
TV;Reality;37;English;348;true;7.11;18/02/2005;05:34:37;Maquillaje Sonido
TV;Reality;39;English;348;true;0.4;14/04/1999;07:55:29;Optico Sonido
TV;Reality;39;English;348;false;3.5;11/05/2016;05:09:57;Maquillaje Optico
TV;Reality;39;English;348;true;0.5;11/07/2018;11:26:26;Optico
TV;Reality;38;English;370;true;2.8;14/03/2000;00:18:22;Maquillaje Sonido
TV;Reality;38;English;370;true;9.10;26/06/2014;13:09:34;Maquillaje Optico Sonido
TV;Romance;27;Tagalog;273;false;6.8;25/05/2005;02:43:13;Maquillaje
TV;Romance;28;Tagalog;273;false;7.12;23/03/2008;18:26:40;Maquillaje Optico Sonido
MOVIE;Action and Adventure;101;English;651;false;0.7;22/03/2002;04:07:49;Maquillaje Sonido
TV;Musical;25;Afrikaans;346;false;6.5;29/03/2004;00:01:40;Maquillaje Sonido
TV;Musical;24;Afrikaans;346;false;2.9;30/05/2006;13:45:31;Optico Sonido
TV;Musical;24;Afrikaans;346;true;7.9;22/07/2022;00:59:24;Maquillaje Optico Sonido
TV;Reality;38;English;370;false;1.12;08/12/2021;05:17:53;Optico
TV;Musical;21;English;350;true;9.6;29/01/2013;15:37:03;Optico Sonido
TV;Musical;23;Tagalog;350;false;0.4;07/09/2022;00:18:54;Maquillaje Optico Sonido
TV;Musical;42;Tagalog;322;true;1.3;20/03/2013;05:07:52;Sonido
TV;Musical;44;Tagalog;325;true;8.10;02/03/2006;05:13:00;Optico
TV;Romance;28;Tagalog;273;true;6.4;27/06/2012;11:31:56;Maquillaje Optico
TV;Romance;28;Tagalog;273;true;5.1;23/01/2020;15:49:32;Maquillaje
TV;Romance;26;Tagalog;273;true;5.1;16/07/2006;22:43:16;Maquillaje Optico Sonido
TV;Romance;28;Tagalog;273;true;5.9;25/02/2015;13:09:09;Sonido
TV;Romance;26;Tagalog;273;false;5.6;14/01/2020;15:26:37;Optico
TV;Romance;27;Tagalog;273;true;4.9;19/08/2020;14:18:02;Maquillaje
TV;Romance;27;Tagalog;273;false;9.7;12/12/2018;03:00:11;Maquillaje Optico
TV;Romance;29;Tagalog;273;false;8.10;27/09/2019;14:03:46;Maquillaje Optico
TV;Romance;28;Tagalog;273;true;3.12;16/02/2011;00:18:48;Optico Sonido
TV;Romance;30;Tagalog;273;false;0.9;20/09/2011;19:00:47;Optico
